branch,block_length,probability,unsigned_weight,negative_mass,physical_rate,support_rate,sign_cost,surviving_fraction,minimum_wigner,maximum_wigner,time,n_sites,block_start,cumulative_discarded_weight,maximum_bond,identity_A_minus_P_minus_2nu,identity_r_minus_s_minus_q
competing,8,0.0025159829325041875,0.01658555541213488,0.007034786239815346,0.7481364654687929,0.5124028897900665,0.23573357567872633,0.1516972371430721,-8.421583400378511e-06,2.3175489746083546e-05,0.52,100,46,1.3284017307941624e-15,23,0.0,0.0
initial,9,0.00460311952203998,0.00460311952203998,0.0,0.5978912275962668,0.5978912275962668,0.0,1.0,2.3590793556075586e-09,4.494837252111082e-05,0.52,100,45,1.3284017307941624e-15,23,0.0,0.0
branch1,9,0.0005629260874754974,0.004804937222796256,0.0021210055676603792,0.8313735801989165,0.5931234779577771,0.2382501022411394,0.1171557632022297,-2.1752646819110088e-06,7.265327645826074e-06,0.52,100,45,1.3284017307941624e-15,23,0.0,0.0
branch2,9,0.000562926087475462,0.0048049372227962645,0.002121005567660401,0.8313735801989234,0.5931234779577769,0.23825010224114662,0.11715576320222214,-2.175264681911041e-06,7.265327645826074e-06,0.52,100,45,1.3284017307941624e-15,23,8.673617379884035e-19,-1.1102230246251565e-16
competing,9,0.0011258521749509594,0.00960987444559252,0.00424201113532078,0.7543572268033705,0.5161071245622275,0.238250102241143,0.11715576320222593,-2.175264681911041e-06,7.265327645826074e-06,0.52,100,45,1.3284017307941624e-15,23,0.0,-5.551115123125783e-17
initial,4,0.06859307955051488,0.06859307955051488,0.0,0.6698909076317441,0.6698909076317441,0.0,1.0,3.431457285025136e-05,0.010718275377208708,0.54,100,48,1.5383083756318192e-15,25,0.0,0.0
branch1,4,0.037200862055032924,0.07245819786000521,0.017628667902486145,0.822855836112287,0.6561863661624252,0.16666946994986168,0.5134113620505417,-0.0010521664679322004,0.004106684769193736,0.54,100,48,1.5383083756318192e-15,25,-6.938893903907228e-18,8.326672684688674e-17
branch2,4,0.03720086205503195,0.07245819786000506,0.017628667902486562,0.8228558361122934,0.6561863661624258,0.16666946994986767,0.5134113620505294,-0.0010521664679322112,0.00410668476919372,0.54,100,48,1.5383083756318192e-15,25,-2.0816681711721685e-17,-2.7755575615628914e-17
competing,4,0.07440172411006488,0.14491639572001025,0.03525733580497271,0.6495690409723038,0.4828995710224392,0.16666946994986462,0.5134113620505356,-0.0010521664679322112,0.004106684769193736,0.54,100,48,1.5383083756318192e-15,25,-4.163336342344337e-17,2.7755575615628914e-17
initial,5,0.03890944269607846,0.03890944269607846,0.0,0.649303662997046,0.649303662997046,0.0,1.0,2.5347103446915472e-06,0.003572747186712064,0.54,100,47,1.5383083756318192e-15,25,0.0,0.0
branch1,5,0.017361318940984586,0.04271036557114463,0.012674523315080025,0.810702119354557,0.6306627269569623,0.1800393923975947,0.4064895888578859,-0.00032819315872089125,0.0013044419461932357,0.54,100,47,1.5383083756318192e-15,25,-3.469446951953614e-18,0.0
branch2,5,0.017361318940984027,0.04271036557114455,0.012674523315080264,0.8107021193545634,0.6306627269569628,0.18003939239760075,0.4064895888578736,-0.0003281931587208957,0.0013044419461932283,0.54,100,47,1.5383083756318192e-15,25,-6.938893903907228e-18,-1.6653345369377348e-16
competing,5,0.03472263788196861,0.08542073114228918,0.02534904663016029,0.6720726832425712,0.4920332908449735,0.18003939239759775,0.4064895888578797,-0.0003281931587208957,0.0013044419461932357,0.54,100,47,1.5383083756318192e-15,25,-6.938893903907228e-18,-5.551115123125783e-17
initial,6,0.022182300916823904,0.022182925953799677,3.1251848788716835e-07,0.6347434273467346,0.6347387311990239,4.696147710747701e-06,0.9999718235107002,-7.812962197292008e-08,0.0011909157123479789,0.54,100,47,1.5383083756318192e-15,25,-5.738648217647885e-19,-4.4442971709485884e-17
branch1,6,0.008137741369281373,0.024934192917975002,0.008398225774346813,0.8018737684219528,0.6152525346573704,0.18662123376458242,0.3263687497747278,-9.588361982892678e-05,0.0003274480488198852,0.54,100,47,1.5383083756318192e-15,25,3.469446951953614e-18,-2.7755575615628914e-17
branch2,6,0.00813774136928102,0.02493419291797498,0.008398225774346981,0.80187376842196,0.6152525346573705,0.1866212337645895,0.32636874977471386,-9.588361982892829e-05,0.00032744804881988383,0.54,100,47,1.5383083756318192e-15,25,0.0,0.0
competing,6,0.016275482738562393,0.049868385835949984,0.016796451548693796,0.6863492383286323,0.49972800456404626,0.18662123376458595,0.3263687497747208,-9.588361982892829e-05,0.0003274480488198852,0.54,100,47,1.5383083756318192e-15,25,0.0,5.551115123125783e-17
initial,7,0.01262472973742765,0.012625280896542782,2.755795575668613e-07,0.6245853872837527,0.6245791506910161,6.236592736647725e-06,0.9999563448037593,-1.1457190560869278e-07,0.00039697190415550554,0.54,100,46,1.5383083756318192e-15,25,-1.5177771623612994e-18,-7.288294994649627e-17
branch1,7,0.0038164239552041777,0.014593801051426169,0.005388688548110996,0.7954916331707159,0.6038797751355078,0.191611858035208,0.26150993437252734,-2.8061117936665104e-05,0.00010442001605109862,0.54,100,46,1.5383083756318192e-15,25,0.0,8.326672684688674e-17
branch2,7,0.003816423955203976,0.014593801051426176,0.005388688548111099,0.7954916331707234,0.6038797751355078,0.19161185803521566,0.2615099343725134,-2.8061117936665504e-05,0.00010442001605109831,0.54,100,46,1.5383083756318192e-15,25,1.734723475976807e-18,-1.3877787807814457e-16
competing,7,0.007632847910408153,0.029187602102852345,0.010777377096222094,0.6964706073764418,0.5048587493412299,0.19161185803521183,0.26150993437252035,-2.8061117936665504e-05,0.00010442001605109862,0.54,100,46,1.5383083756318192e-15,25,3.469446951953614e-18,1.3877787807814457e-16
initial,8,0.007189396675624107,0.00719003076931335,3.170468446214347e-07,0.6168935027957559,0.6168824784748628,1.1024320893195137e-05,0.9999118093218808,-3.0404940890581526e-08,0.0001323239680524333,0.54,100,46,1.5383083756318192e-15,25,3.508833984000939e-19,-2.3623748898922436e-17
branch1,8,0.0017891464762599064,0.00853971112920224,0.0033752823264711664,0.7907520752192009,0.5953785121717631,0.19537356304743783,0.20950901607687572,-8.259889025034818e-06,2.6118306639684655e-05,0.54,100,46,1.5383083756318192e-15,25,0.0,-2.7755575615628914e-17
branch2,8,0.0017891464762598034,0.008539711129202245,0.0033752823264712214,0.7907520752192081,0.595378512171763,0.1953735630474451,0.20950901607686354,-8.259889025035e-06,2.611830663968458e-05,0.54,100,46,1.5383083756318192e-15,25,-1.734723475976807e-18,2.7755575615628914e-17
competing,8,0.00357829295251971,0.017079422258404482,0.006750564652942388,0.7041086776492114,0.5087351146017699,0.19537356304744147,0.20950901607686964,-8.259889025035e-06,2.6118306639684655e-05,0.54,100,46,1.5383083756318192e-15,25,-3.469446951953614e-18,0.0
initial,9,0.00409332258388494,0.004093773689976256,2.2555304565826018e-07,0.6109331412246044,0.6109208968592252,1.2244365379181546e-05,0.999889806783306,-2.559230132841721e-08,4.4107989350664595e-05,0.54,100,45,1.5383083756318192e-15,25,-8.29509953157977e-19,-1.5590488427162652e-17
branch1,9,0.0008386532509447729,0.004999479701289836,0.002080413225172532,0.7870792472698603,0.5887134924116288,0.19836575485823138,0.16774810601359283,-2.261561841047548e-06,8.329810166673614e-06,0.54,100,45,1.5383083756318192e-15,25,0.0,1.1102230246251565e-16
branch2,9,0.0008386532509447177,0.004999479701289837,0.0020804132251725596,0.7870792472698676,0.5887134924116288,0.19836575485823874,0.16774810601358175,-2.2615618410475995e-06,8.329810166673602e-06,0.54,100,45,1.5383083756318192e-15,25,8.673617379884035e-19,-2.7755575615628914e-17
competing,9,0.0016773065018894904,0.009998959402579673,0.004160826450345091,0.7100628938743144,0.5116971390160794,0.19836575485823504,0.1677481060135873,-2.2615618410475995e-06,8.329810166673614e-06,0.54,100,45,1.5383083756318192e-15,25,0.0,0.0
initial,4,0.06371025547958735,0.06393612387795908,0.00011293419918586126,0.6883524332056846,0.6874676896068211,0.0008847435988635677,0.9964672803937432,-2.8233549796481297e-05,0.010504612625367792,0.56,100,48,1.7444629597026744e-15,27,6.044427111606687e-18,-8.771195575407731e-17
branch1,4,0.04319935271880328,0.07227787689432852,0.014539262087762623,0.7854824418013399,0.6568092967596486,0.12867314504169128,0.5976843063882669,-0.0008991950294717804,0.004219402330748463,0.56,100,48,1.7444629597026744e-15,27,-3.469446951953614e-18,-2.7755575615628914e-17
branch2,4,0.04319935271880223,0.07227787689432828,0.014539262087763023,0.7854824418013459,0.6568092967596494,0.12867314504169652,0.5976843063882543,-0.0008991950294717883,0.0042194023307484535,0.56,100,48,1.7444629597026744e-15,27,6.938893903907228e-18,-5.551115123125783e-17
competing,4,0.0863987054376055,0.14455575378865682,0.029078524175525644,0.6121956466613565,0.48352250161966265,0.12867314504169391,0.5976843063882604,-0.0008991950294717883,0.004219402330748463,0.56,100,48,1.7444629597026744e-15,27,2.7755575615628914e-17,-5.551115123125783e-17
initial,5,0.03570341461326147,0.03591511354521312,0.00010584946597582472,0.6665017894680348,0.6653194163924046,0.001182373075630252,0.9941055753120439,-1.8412904115175914e-05,0.0035015165891047148,0.56,100,47,1.7444629597026744e-15,27,1.5720931501039814e-18,4.206704429243757e-17
branch1,5,0.021018659746256923,0.04279105661598043,0.010886198434861752,0.7724689352896614,0.6302852311599223,0.14218370412973907,0.4911928194455346,-0.00029660249747873424,0.0013483661819745961,0.56,100,47,1.7444629597026744e-15,27,0.0,5.551115123125783e-17
branch2,5,0.02101865974625631,0.04279105661598033,0.010886198434862009,0.7724689352896672,0.6302852311599227,0.1421837041297445,0.49119281944552134,-0.00029660249747873836,0.001348366181974589,0.56,100,47,1.7444629597026744e-15,27,3.469446951953614e-18,-2.7755575615628914e-17
competing,5,0.04203731949251323,0.08558211323196076,0.02177239686972376,0.6338394991776752,0.49165579504793344,0.14218370412974177,0.49119281944552795,-0.00029660249747873836,0.0013483661819745961,0.56,100,47,1.7444629597026744e-15,27,6.938893903907228e-18,2.7755575615628914e-17
initial,6,0.020226391115055302,0.02034665738825727,6.013313660098439e-05,0.6501278394078649,0.6491397727817231,0.0009880666261418004,0.9940891385298807,-6.772009612098657e-06,0.0011671721567551596,0.56,100,47,1.7444629597026744e-15,27,2.710505431213761e-20,1.431146867680866e-17
branch1,6,0.01027509395949279,0.02513457280338315,0.0074297394219451805,0.7630053956942442,0.6139184963446407,0.1490868993496035,0.4088032066377411,-8.537174994297986e-05,0.00034703499027000453,0.56,100,47,1.7444629597026744e-15,27,-1.734723475976807e-18,0.0
branch2,6,0.010275093959492396,0.02513457280338308,0.007429739421945343,0.7630053956942505,0.6139184963446412,0.14908689934960942,0.40880320663772657,-8.537174994298261e-05,0.00034703499027000345,0.56,100,47,1.7444629597026744e-15,27,-1.734723475976807e-18,-1.3877787807814457e-16
competing,6,0.020550187918985184,0.05026914560676623,0.014859478843890522,0.6474808656009232,0.49839396625131677,0.1490868993496065,0.40880320663773384,-8.537174994298261e-05,0.00034703499027000453,0.56,100,47,1.7444629597026744e-15,27,0.0,-5.551115123125783e-17
initial,7,0.011409028335810357,0.011492078434628308,4.152504940897572e-05,0.6390500396763364,0.6380139018197133,0.00103613785662317,0.9927732742784193,-2.2664112866262564e-06,0.0003890573856737773,0.56,100,46,1.7444629597026744e-15,27,9.486769009248164e-20,-1.6263032587282567e-17
branch1,7,0.005026662575375358,0.014880104617210618,0.004926721020917629,0.7561427169983054,0.6011043169821981,0.1550384000161072,0.3378109700627657,-2.6900736796511108e-05,0.00011165608515358108,0.56,100,46,1.7444629597026744e-15,27,1.734723475976807e-18,5.551115123125783e-17
branch2,7,0.0050266625753751255,0.014880104617210604,0.004926721020917738,0.7561427169983119,0.6011043169821982,0.15503840001611366,0.3378109700627504,-2.6900736796511643e-05,0.00011165608515358074,0.56,100,46,1.7444629597026744e-15,27,1.734723475976807e-18,2.7755575615628914e-17
competing,7,0.010053325150750483,0.02976020923442122,0.009853442041835367,0.6571216912040307,0.5020832911879203,0.15503840001611044,0.33781097006275806,-2.6900736796511643e-05,0.00011165608515358108,0.56,100,46,1.7444629597026744e-15,27,3.469446951953614e-18,2.7755575615628914e-17
initial,8,0.006446849615677221,0.006495633888705506,2.4392136514142533e-05,0.6305204623967516,0.6295781296510402,0.0009423327457114682,0.9924896824753148,-7.554996369768641e-07,0.00012968579522545484,0.56,100,46,1.7444629597026744e-15,27,-5.55653613398821e-19,-4.098284211995207e-17
branch1,8,0.0024580578327753747,0.00878313736847991,0.003162539767852267,0.7510479674660038,0.5918652004875967,0.159182766978407,0.2798610256964236,-7.664474313792247e-06,2.8585143976231113e-05,0.56,100,46,1.7444629597026744e-15,27,1.734723475976807e-18,5.551115123125783e-17
branch2,8,0.0024580578327752503,0.008783137368479906,0.0031625397678523275,0.7510479674660101,0.5918652004875968,0.15918276697841327,0.2798610256964096,-7.664474313792398e-06,2.858514397623107e-05,0.56,100,46,1.7444629597026744e-15,27,8.673617379884035e-19,0.0
competing,8,0.0049161156655506254,0.017566274736959816,0.006325079535704594,0.6644045698960137,0.5052218029176035,0.15918276697841013,0.27986102569641663,-7.664474313792398e-06,2.8585143976231113e-05,0.56,100,46,1.7444629597026744e-15,27,1.734723475976807e-18,2.7755575615628914e-17
initial,9,0.003640287095121029,0.003670308989454374,1.5010947166672436e-05,0.623965858684194,0.6230532696830997,0.0009125890010942721,0.9918203359936166,-2.518331582127281e-07,4.3228598408306204e-05,0.56,100,45,1.7444629597026744e-15,27,2.236166980751353e-19,-1.713039432527097e-17
branch1,9,0.0012018081590720216,0.005190580545126082,0.00199438619302703,0.7471031174493746,0.5845455255171365,0.16255759193223815,0.23153636642832004,-2.2504935437233677e-06,9.200460122880708e-06,0.56,100,45,1.7444629597026744e-15,27,0.0,2.7755575615628914e-17
branch2,9,0.0012018081590719504,0.00519058054512607,0.00199438619302706,0.7471031174493813,0.5845455255171368,0.16255759193224448,0.23153636642830683,-2.250493543723413e-06,9.200460122880693e-06,0.56,100,45,1.7444629597026744e-15,27,0.0,2.7755575615628914e-17
competing,9,0.002403616318143972,0.010381161090252153,0.0039887723860540895,0.6700867640538285,0.5075291721215872,0.16255759193224134,0.2315363664283134,-2.250493543723413e-06,9.200460122880708e-06,0.56,100,45,1.7444629597026744e-15,27,1.734723475976807e-18,-5.551115123125783e-17
initial,4,0.05913137516836347,0.0598310435670474,0.00034983419934197244,0.7069984031812581,0.7040576573821524,0.002940745799105682,0.9883059302166463,-8.437001236266027e-05,0.010283564938342007,0.58,100,48,1.873022917934512e-15,28,-1.1275702593849246e-17,-4.466912950640278e-17
branch1,4,0.049341286585901936,0.07241881167509852,0.011538762544598295,0.7522485230751781,0.656322295893455,0.09592622718172303,0.6813324527785385,-0.0007315547142906771,0.00428391772844255,0.58,100,48,1.873022917934512e-15,28,-6.938893903907228e-18,2.7755575615628914e-17
branch2,4,0.04934128658590064,0.07241881167509803,0.011538762544598694,0.7522485230751846,0.6563222958934567,0.09592622718172794,0.6813324527785252,-0.0007315547142906792,0.004283917728442536,0.58,100,48,1.873022917934512e-15,28,6.938893903907228e-18,0.0
competing,4,0.09868257317180257,0.14483762335019656,0.023077525089196988,0.578961727935195,0.4830355007534695,0.09592622718172553,0.6813324527785317,-0.0007315547142906792,0.00428391772844255,0.58,100,48,1.873022917934512e-15,28,2.0816681711721685e-17,-8.326672684688674e-17
initial,5,0.03267866292956969,0.03357303705108022,0.00044718706075526696,0.6842065847710384,0.6788064005762411,0.005400184194797201,0.9733603450843671,-3.6956720757931376e-05,0.00342781737561443,0.58,100,47,1.873022917934512e-15,28,2.168404344971009e-19,6.331740687315346e-17
branch1,5,0.02492752017642076,0.04280846654162554,0.008940473182602385,0.7383565715715102,0.6302038759128697,0.10815269565864054,0.5823035065314023,-0.00025633142004635414,0.0013638943038847425,0.58,100,47,1.873022917934512e-15,28,6.938893903907228e-18,-4.163336342344337e-17
branch2,5,0.024927520176420026,0.04280846654162535,0.008940473182602665,0.7383565715715161,0.6302038759128706,0.10815269565864556,0.5823035065313876,-0.0002563314200463571,0.0013638943038847347,0.58,100,47,1.873022917934512e-15,28,-3.469446951953614e-18,-6.938893903907228e-17
competing,5,0.04985504035284079,0.08561693308325088,0.01788094636520505,0.5997271354595242,0.4915744398008811,0.10815269565864302,0.582303506531395,-0.0002563314200463571,0.0013638943038847425,0.58,100,47,1.873022917934512e-15,28,0.0,2.7755575615628914e-17
initial,6,0.01840711118879002,0.019014689013365012,0.0003037889122874956,0.6658363685631361,0.6604239154235996,0.005412453139536572,0.9680469228737877,-1.3118979871630002e-05,0.0011426057018953317,0.58,100,47,1.873022917934512e-15,28,1.951563910473908e-18,-3.903127820947816e-17
branch1,6,0.012657295261686578,0.025383973886013392,0.006363339312163407,0.7282535882513114,0.6122728755765862,0.11598071267472522,0.49863332347110423,-7.938405734426064e-05,0.00036046445725472915,0.58,100,47,1.873022917934512e-15,28,0.0,-1.3877787807814457e-17
branch2,6,0.012657295261686102,0.02538397388601328,0.0063633393121635875,0.7282535882513176,0.6122728755765869,0.11598071267473072,0.4986333234710877,-7.938405734426331e-05,0.0003604644572547278,0.58,100,47,1.873022917934512e-15,28,3.469446951953614e-18,-6.938893903907228e-17
competing,6,0.02531459052337268,0.05076794777202667,0.012726678624326995,0.6127290581579903,0.49674834548326235,0.11598071267472797,0.49863332347109596,-7.938405734426331e-05,0.00036046445725472915,0.58,100,47,1.873022917934512e-15,28,3.469446951953614e-18,-4.163336342344337e-17
initial,7,0.010282956043314214,0.010709356114250484,0.00021320003546813494,0.6538953582055625,0.6480910737687244,0.005804284436838141,0.9601843410203834,-6.48286515725515e-06,0.0003808685674810214,0.58,100,46,1.873022917934512e-15,28,-4.87890977618477e-19,-2.688821387764051e-17
branch1,7,0.006432969685915014,0.015125390536352508,0.004346210425218746,0.720902714120353,0.5987686364018983,0.12213407771845486,0.4253093280767828,-2.4677383993797372e-05,0.00011598297038324723,0.58,100,46,1.873022917934512e-15,28,1.734723475976807e-18,-1.1102230246251565e-16
branch2,7,0.006432969685914723,0.015125390536352468,0.004346210425218874,0.7209027141203596,0.5987686364018987,0.12213407771846096,0.42530932807676464,-2.4677383993798013e-05,0.00011598297038324689,0.58,100,46,1.873022917934512e-15,28,-1.734723475976807e-18,-1.1102230246251565e-16
competing,7,0.012865939371829737,0.03025078107270498,0.008692420850437619,0.6218816883260784,0.4997476106076205,0.1221340777184579,0.4253093280767737,-2.4677383993798013e-05,0.00011598297038324723,0.58,100,46,1.873022917934512e-15,28,3.469446951953614e-18,-4.163336342344337e-17
initial,8,0.0057655545850576854,0.006027892195685364,0.00013116880531383876,0.6444817414081979,0.6389197352881565,0.00556200612004146,0.9564793791741243,-2.220328449924178e-06,0.00012695618916175962,0.58,100,46,1.873022917934512e-15,28,7.589415207398531e-19,-3.0357660829594124e-17
branch1,8,0.003268028079575979,0.009003950938637803,0.002867961429530912,0.7154460637174729,0.5887614755991569,0.12668458811831587,0.36295489633913924,-6.6963676772997306e-06,3.042465675699871e-05,0.58,100,46,1.873022917934512e-15,28,0.0,8.326672684688674e-17
branch2,8,0.0032680280795758174,0.00900395093863779,0.0028679614295309855,0.715446063717479,0.5887614755991571,0.1266845881183219,0.3629548963391218,-6.6963676772998856e-06,3.0424656756998722e-05,0.58,100,46,1.873022917934512e-15,28,8.673617379884035e-19,-5.551115123125783e-17
competing,8,0.006536056159151796,0.018007901877275592,0.005735922859061897,0.6288026661474828,0.5021180780291639,0.1266845881183189,0.3629548963391305,-6.6963676772998856e-06,3.0424656756998722e-05,0.58,100,46,1.873022917934512e-15,28,1.734723475976807e-18,5.551115123125783e-17
initial,9,0.003227563374049382,0.003394904842706941,8.367073432877985e-05,0.637336422198851,0.6317199496691153,0.005616472529735819,0.9507080532707571,-7.593514084566209e-07,4.2318729720367747e-05,0.58,100,45,1.873022917934512e-15,28,-6.505213034913027e-19,-8.066464163292153e-17
branch1,9,0.0016598582653947354,0.0053611353310348605,0.0018506385328200627,0.711224784727921,0.5809532789819536,0.13027150574596744,0.3096094694319781,-2.1324355547398296e-06,9.79735252624529e-06,0.58,100,45,1.873022917934512e-15,28,-4.336808689942018e-19,-8.326672684688674e-17
branch2,9,0.0016598582653946422,0.005361135331034845,0.0018506385328201013,0.7112247847279272,0.5809532789819538,0.13027150574597332,0.3096094694319616,-2.1324355547398775e-06,9.79735252624529e-06,0.58,100,45,1.873022917934512e-15,28,0.0,2.7755575615628914e-17
competing,9,0.0033197165307893776,0.010722270662069705,0.003701277065640164,0.6342084313323746,0.5039369255864042,0.13027150574597035,0.3096094694319699,-2.1324355547398775e-06,9.79735252624529e-06,0.58,100,45,1.873022917934512e-15,28,-8.673617379884035e-19,0.0
initial,4,0.05477467216620245,0.05788601786674121,0.0015556728502693809,0.7261318446543786,0.712319852796767,0.013811991857611611,0.9462504795596519,-0.00017261041613861704,0.01005731266354991,0.6,100,48,2.0524898630455703e-15,29,-1.3010426069826053e-18,5.204170427930421e-18
branch1,4,0.05548047497804387,0.07294509691494261,0.008732310968449362,0.7229310305810166,0.6545120544640513,0.06841897611696532,0.7605785354255776,-0.0006598834764754991,0.004302129738289739,0.6,100,48,2.0524898630455703e-15,29,1.3877787807814457e-17,2.7755575615628914e-17
branch2,4,0.0554804749780424,0.07294509691494198,0.00873231096844979,0.7229310305810233,0.6545120544640534,0.06841897611696984,0.760578535425564,-0.0006598834764755048,0.004302129738289724,0.6,100,48,2.0524898630455703e-15,29,6.938893903907228e-18,5.551115123125783e-17
competing,4,0.11096094995608627,0.1458901938298846,0.01746462193689915,0.5496442354410336,0.481225259324066,0.06841897611696761,0.7605785354255707,-0.0006598834764755048,0.004302129738289739,0.6,100,48,2.0524898630455703e-15,29,3.469446951953614e-17,-4.163336342344337e-17
initial,5,0.029796170029237998,0.03338218615513602,0.0017930080629490147,0.7026750832478592,0.6799465739858175,0.022728509262041667,0.8925769537910776,-8.701140434229838e-05,0.003352372266665122,0.6,100,47,2.0524898630455703e-15,29,-3.903127820947816e-18,6.245004513516506e-17
branch1,5,0.028992666861466235,0.04289529908166492,0.0069513161100993445,0.7081424695635733,0.6297986075136598,0.07834386204991346,0.6758938038004916,-0.00020910207209544113,0.0013501814074214453,0.6,100,47,2.0524898630455703e-15,29,-1.734723475976807e-18,4.163336342344337e-17
branch2,5,0.02899266686146538,0.042895299081664694,0.006951316110099657,0.7081424695635792,0.6297986075136609,0.07834386204991829,0.6758938038004751,-0.0002091020720954444,0.0013501814074214392,0.6,100,47,2.0524898630455703e-15,29,1.734723475976807e-18,-1.3877787807814457e-17
competing,5,0.05798533372293162,0.08579059816332962,0.013902632220199001,0.5695130334515872,0.49116917140167127,0.07834386204991589,0.6758938038004834,-0.0002091020720954444,0.0013501814074214453,0.6,100,47,2.0524898630455703e-15,29,3.469446951953614e-18,5.551115123125783e-17
initial,6,0.01668880701074277,0.01893203271737962,0.0011216128533184234,0.6821695038579324,0.6611499897978858,0.02101951406004675,0.8815116295157485,-3.60640781466391e-05,0.001117457227354107,0.6,100,47,2.0524898630455703e-15,29,8.673617379884035e-19,-9.71445146547012e-17
branch1,6,0.015231412376214467,0.02570415831626129,0.00523637297002341,0.6973992299865849,0.610183749663395,0.08721548032318992,0.592566081674753,-7.136450638104986e-05,0.0003673398875055543,0.6,100,47,2.0524898630455703e-15,29,1.734723475976807e-18,1.3877787807814457e-17
branch2,6,0.015231412376213931,0.025704158316261126,0.005236372970023598,0.6973992299865909,0.6101837496633961,0.08721548032319472,0.5925660816747359,-7.136450638105241e-05,0.0003673398875055532,0.6,100,47,2.0524898630455703e-15,29,-1.734723475976807e-18,9.71445146547012e-17
competing,6,0.030462824752428397,0.05140831663252242,0.010472745940047008,0.5818746998932637,0.49465921957007136,0.08721548032319233,0.5925660816747443,-7.136450638105241e-05,0.0003673398875055543,0.6,100,47,2.0524898630455703e-15,29,6.938893903907228e-18,-1.3877787807814457e-17
initial,7,0.009225451209444634,0.010802337477565389,0.0007884431340603768,0.6693984540941093,0.646856105023189,0.022542349070920294,0.854023606335603,-1.5208954384296733e-05,0.0003724857427968491,0.6,100,46,2.0524898630455703e-15,29,6.505213034913027e-19,-6.245004513516506e-17
branch1,7,0.008011432302173126,0.015401494667686245,0.0036950311827565587,0.6895551028047727,0.5961843882755647,0.09337071452920798,0.5201723907343778,-2.148004573455924e-05,0.00011707121103167594,0.6,100,46,2.0524898630455703e-15,29,1.734723475976807e-18,0.0
branch2,7,0.008011432302172777,0.015401494667686182,0.0036950311827567022,0.6895551028047789,0.5961843882755653,0.09337071452921361,0.5201723907343573,-2.1480045734559915e-05,0.00011707121103167544,0.6,100,46,2.0524898630455703e-15,29,8.673617379884035e-19,2.7755575615628914e-17
competing,7,0.016022864604345904,0.030802989335372427,0.007390062365513261,0.590534077010498,0.4971633624812871,0.09337071452921078,0.5201723907343676,-2.1480045734559915e-05,0.00011707121103167594,0.6,100,46,2.0524898630455703e-15,29,0.0,8.326672684688674e-17
initial,8,0.005130488170334601,0.0061188301352988386,0.0004941709824821184,0.6590693080521997,0.6370480443866451,0.022021263665554475,0.8384753387314016,-5.1494340136786435e-06,0.00012416191426837167,0.6,100,46,2.0524898630455703e-15,29,4.336808689942018e-19,9.367506770274758e-17
branch1,8,0.004211865386497671,0.009229376524398073,0.002508755568950201,0.6837312055927619,0.5856704726960222,0.09806073289673971,0.4563542700163447,-6.03349439335543e-06,3.1529677976860975e-05,0.6,100,46,2.0524898630455703e-15,29,0.0,-4.163336342344337e-17
branch2,8,0.0042118653864974594,0.009229376524398038,0.0025087555689502898,0.6837312055927681,0.5856704726960227,0.09806073289674551,0.4563542700163235,-6.033494393355612e-06,3.1529677976860995e-05,0.6,100,46,2.0524898630455703e-15,29,-8.673617379884035e-19,-6.938893903907228e-17
competing,8,0.00842373077299513,0.01845875304879611,0.00501751113790049,0.5970878080227718,0.4990270751260293,0.0980607328967426,0.4563542700163341,-6.033494393355612e-06,3.1529677976860995e-05,0.6,100,46,2.0524898630455703e-15,29,0.0,-4.163336342344337e-17
initial,9,0.0028457003515706377,0.0034748041174681096,0.000314551882948736,0.6513273413810454,0.6291352411809004,0.022192100200145105,0.8189527395990702,-1.742220634525135e-06,4.138730475584646e-05,0.6,100,45,2.0524898630455703e-15,29,0.0,-4.5102810375396984e-17
branch1,9,0.0022137411580871935,0.005533893709009875,0.0016600762754613403,0.6792301514403812,0.5774292894114285,0.10180086202895282,0.4000331908223941,-1.911491169403609e-06,1.0063609776004624e-05,0.6,100,45,2.0524898630455703e-15,29,8.673617379884035e-19,-4.163336342344337e-17
branch2,9,0.002213741158087067,0.005533893709009851,0.0016600762754613919,0.6792301514403876,0.577429289411429,0.10180086202895867,0.400033190822373,-1.911491169403658e-06,1.0063609776004636e-05,0.6,100,45,2.0524898630455703e-15,29,0.0,-1.249000902703301e-16
competing,9,0.00442748231617426,0.011067787418019726,0.003320152550922732,0.602213798044835,0.5004129360158792,0.10180086202895575,0.40003319082238353,-1.911491169403658e-06,1.0063609776004636e-05,0.6,100,45,2.0524898630455703e-15,29,8.673617379884035e-19,2.7755575615628914e-17
initial,4,0.05058577009908758,0.05816431347809462,0.003789271689503526,0.7460212413944014,0.7111208206975297,0.03490042069687169,0.8697045847216746,-0.0003649195489004395,0.009828061258844265,0.62,100,48,2.2638605290829866e-15,31,-1.1275702593849246e-17,2.7755575615628914e-17
branch1,4,0.0614679832259966,0.07338781010899757,0.005959913441500492,0.6973097094197757,0.6529993579907282,0.04431035142904748,0.8375775641036662,-0.0005591223479203012,0.004277146120309095,0.62,100,48,2.2638605290829866e-15,31,-1.214306433183765e-17,6.938893903907228e-18
branch2,4,0.06146798322599511,0.07338781010899688,0.005959913441500883,0.6973097094197818,0.6529993579907305,0.0443103514290512,0.8375775641036538,-0.000559122347920298,0.004277146120309088,0.62,100,48,2.2638605290829866e-15,31,5.204170427930421e-18,6.245004513516506e-17
