time,n_sites,final_field,prob_up,prob_down,return_echo,rate_up,rate_down,rate_total,rate_lower_envelope,delta_rate,magnetization_z
1.8960000000000001,400,0.7,1.0669542189437621e-29,9.11609211280151e-20,9.116092113868464e-20,0.1667753990794005,0.10960415161007209,0.10960415160977949,0.10960415161007209,0.05717124746932842,-0.547345664646069
1.9000000000000001,400,0.7,1.0895361341205218e-30,1.6219420688442893e-19,1.6219420688551848e-19,0.17247950187296465,0.10816373131927615,0.10816373131925935,0.10816373131927615,0.0643157705536885,-0.5510348099458416
1.9040000000000001,400,0.7,2.2689630405966893e-29,2.871011065050816e-19,2.8710110652777124e-19,0.16488911195003364,0.10673613127919962,0.10673613127900204,0.10673613127919962,0.05815298067083402,-0.5547181537257015
1.9080000000000001,400,0.7,1.1960815401125436e-29,5.055885759376745e-19,5.055885759496353e-19,0.16648979216567805,0.10532140926339391,0.10532140926333476,0.10532140926339391,0.061168382902284144,-0.5583955857980115
1.9120000000000001,400,0.7,3.386323743899198e-30,8.858123438389599e-19,8.858123438423463e-19,0.16964451974547157,0.10391945456559788,0.10391945456558833,0.10391945456559788,0.06572506517987368,-0.5620669947569792
1.9160000000000001,400,0.7,1.100429682302297e-29,1.5441202161082703e-18,1.5441202161192747e-18,0.16669816743255106,0.10253019341286858,0.10253019341285077,0.10253019341286858,0.06416797401968248,-0.5657322679810375
1.92,400,0.7,8.964681683145108e-30,2.6780810638246154e-18,2.6780810638335803e-18,0.16721065047503847,0.10115357789199114,0.10115357789198277,0.10115357789199114,0.06605707258304733,-0.5693912916355253
1.924,400,0.7,7.910600921570454e-30,4.621502380300962e-18,4.621502380308873e-18,0.1675233726026754,0.09978952957780207,0.09978952957779778,0.09978952957780207,0.06773384302487334,-0.5730439506756811
1.928,400,0.7,1.15562053472389e-29,7.935356454404252e-18,7.935356454415807e-18,0.16657582559406145,0.09843800849783331,0.09843800849782967,0.09843800849783331,0.06813781709622814,-0.5766901288499385
1.932,400,0.7,1.8292661294762165e-29,1.3557791172459613e-17,1.3557791172477906e-17,0.16542763208137257,0.09709892574383878,0.09709892574383544,0.09709892574383878,0.06832870633753378,-0.5803297087035345
1.936,400,0.7,1.1019239121645846e-29,2.3049306526134457e-17,2.3049306526145476e-17,0.16669477508425756,0.09577223997634206,0.09577223997634088,0.09577223997634206,0.0709225351079155,-0.5839625715824402
1.94,400,0.7,1.776887535624584e-30,3.8992916541968735e-17,3.899291654197051e-17,0.17125672382887938,0.09445787917847097,0.09445787917847084,0.09445787917847097,0.07679884465040841,-0.5875885976376026
1.944,400,0.7,2.097286891969687e-30,6.564208817629657e-17,6.564208817629866e-17,0.1708422705914796,0.09315578648904775,0.09315578648904767,0.09315578648904775,0.07768648410243185,-0.5912076658295113
1.948,400,0.7,6.639842942158582e-30,1.099663497286225e-16,1.0996634972862914e-16,0.16796116119975538,0.09186589316614717,0.09186589316614702,0.09186589316614717,0.07609526803360821,-0.5948196539330932
1.952,400,0.7,2.7259632364552766e-30,1.83327715650537e-16,1.8332771565053975e-16,0.17018682735724489,0.09058814081677513,0.09058814081677509,0.09058814081677513,0.07959868654046975,-0.5984244385429321
1.956,400,0.7,8.733349179681679e-32,3.041568535587834e-16,3.041568535587835e-16,0.178788935098112,0.08932247034974304,0.08932247034974304,0.08932247034974304,0.08946646474836896,-0.6020218950788209
1.96,400,0.7,5.17818409748033e-30,5.022037672777986e-16,5.022037672778038e-16,0.16858274588835648,0.08806881431412172,0.08806881431412171,0.08806881431412172,0.08051393157423475,-0.6056118977916493
1.964,400,0.7,7.408444188374288e-30,8.252499196259692e-16,8.252499196259766e-16,0.16768733083410348,0.0868271135013827,0.08682711350138268,0.0868271135013827,0.08086021733272078,-0.6091943197696275
1.968,400,0.7,2.060948601052778e-29,1.349661818652924e-15,1.3496618186529447e-15,0.16512950333517248,0.08559730584635858,0.08559730584635852,0.08559730584635858,0.0795321974888139,-0.6127690329448522
1.972,400,0.7,1.8519501227254484e-30,2.1968929524683217e-15,2.1968929524683236e-15,0.17115328396383445,0.08437933081776652,0.08437933081776652,0.08437933081776652,0.08677395314606792,-0.6163359081002124
1.976,400,0.7,6.2657197953506126e-30,3.559166347880775e-15,3.559166347880782e-15,0.168106148291391,0.0831731251235322,0.08317312512353219,0.0831731251235322,0.0849330231678588,-0.6198948148766439
1.98,400,0.7,4.1048185075292214e-30,5.7392293164977385e-15,5.7392293164977425e-15,0.16916347815108235,0.08197862864753032,0.08197862864753032,0.08197862864753032,0.08718484950355203,-0.6234456217807318
1.984,400,0.7,4.509438603808205e-30,9.211610106229344e-15,9.211610106229349e-15,0.16892845030536535,0.08079577934599926,0.08079577934599926,0.08079577934599926,0.0881326709593661,-0.6269881961926613
1.988,400,0.7,8.989748223572524e-30,1.4716511275214384e-14,1.4716511275214394e-14,0.16720366987001678,0.07962451578865037,0.07962451578865037,0.07962451578865037,0.0875791540813664,-0.6305224043745254
1.992,400,0.7,3.86084801687518e-30,2.340302934548973e-14,2.3403029345489734e-14,0.1693166648424568,0.07846477730429297,0.07846477730429297,0.07846477730429297,0.09085188753816384,-0.6340481114789877
1.996,400,0.7,1.3939991879906948e-29,3.704655553803834e-14,3.704655553803835e-14,0.16610697741748062,0.07731650253856141,0.07731650253856141,0.07731650253856141,0.08879047487891921,-0.6375651815582971
2.0,400,0.7,5.7488451470426606e-30,5.837713035806357e-14,5.837713035806357e-14,0.16832138449794137,0.07617963046307744,0.07617963046307744,0.07617963046307744,0.09214175403486394,-0.6410734775736762
2.004,400,0.7,9.571874609162559e-30,9.157299099730728e-14,9.157299099730729e-14,0.16704680929903556,0.0750541000620445,0.0750541000620445,0.0750541000620445,0.09199270923699107,-0.6445728614050544
2.008,400,0.7,1.0591209134757244e-29,1.4299879292863081e-13,1.4299879292863081e-13,0.16679382114923716,0.07393985051436233,0.07393985051436233,0.07393985051436233,0.09285397063487483,-0.6480631938611817
2.012,400,0.7,1.6197657451307875e-29,2.2230449330496915e-13,2.2230449330496917e-13,0.16573171539952497,0.07283682090336732,0.07283682090336732,0.07283682090336732,0.09289489449615765,-0.6515443346900978
2.016,400,0.7,9.04867013711602e-30,3.4405314367067617e-13,3.4405314367067617e-13,0.1671873374727055,0.07174495065513621,0.07174495065513621,0.07174495065513621,0.0954423868175693,-0.6550161425899714
2.02,400,0.7,1.8879638168933974e-29,5.301207040602563e-13,5.301207040602563e-13,0.16534867198517175,0.07066417917696054,0.07066417917696054,0.07066417917696054,0.09468449280821122,-0.6584784752203129
2.024,400,0.7,2.914835396642935e-30,8.132170591723038e-13,8.132170591723038e-13,0.17001934859829312,0.0695944458388634,0.0695944458388634,0.0695944458388634,0.10042490275942972,-0.6619311892135542
2.028,400,0.7,1.3865961378202255e-29,1.2420273746328368e-12,1.2420273746328368e-12,0.16612028943666166,0.06853569022973244,0.06853569022973244,0.06853569022973244,0.09758459920692922,-0.6653741401870026
2.032,400,0.7,3.798492208400358e-29,1.8886840678547944e-12,1.8886840678547944e-12,0.16360090874024735,0.06748785197438281,0.06748785197438281,0.06748785197438281,0.09611305676586454,-0.6688071827551678
2.036,400,0.7,1.6670390125320995e-29,2.859574334363879e-12,2.859574334363879e-12,0.16565979672623457,0.06645087084078048,0.06645087084078048,0.06645087084078048,0.09920892588545409,-0.6722301705424643
2.04,400,0.7,5.504523420922941e-30,4.3108990442236205e-12,4.3108990442236205e-12,0.16842995648858433,0.0654246865965458,0.0654246865965458,0.0654246865965458,0.10300526989203854,-0.6756429561962891
2.044,400,0.7,1.7544825187548294e-29,6.470966274856463e-12,6.470966274856463e-12,0.16553198436124486,0.06440923917900745,0.06440923917900745,0.06440923917900745,0.1011227451822374,-0.6790453914004805
2.048,400,0.7,1.49515196713117e-29,9.671986122322123e-12,9.671986122322123e-12,0.16593184961223936,0.06340446859361826,0.06340446859361826,0.06340446859361826,0.1025273810186211,-0.6824373268891465
2.052,400,0.7,7.336539164111978e-30,1.4395204893117319e-11,1.4395204893117319e-11,0.16771171390478667,0.06241031489583692,0.06241031489583692,0.06241031489583692,0.10530139900894975,-0.6858186124608815
2.056,400,0.7,2.6055138375870874e-29,2.1334677544798155e-11,2.1334677544798155e-11,0.16454334447640012,0.061426718283274034,0.061426718283274034,0.061426718283274034,0.10311662619312609,-0.6891890969933527
2.06,400,0.7,2.5134968413277692e-29,3.1486960333156946e-11,3.1486960333156946e-11,0.16463323187340106,0.06045361903369662,0.06045361903369662,0.06045361903369662,0.10417961283970445,-0.6925486284582749
2.064,400,0.7,2.374930871142805e-29,4.627667780744072e-11,4.627667780744072e-11,0.16477499841662893,0.05949095750201796,0.05949095750201796,0.05949095750201796,0.10528404091461097,-0.6958970539367576
2.068,400,0.7,1.1992474888734098e-30,6.773150632248744e-11,6.773150632248744e-11,0.1722396463058443,0.05853867415710362,0.05853867415710362,0.05853867415710362,0.11370097214874067,-0.6992342196350353
2.072,400,0.7,7.788845532889925e-30,9.872491007374116e-11,9.872491007374116e-11,0.16756215034880817,0.057596709549081276,0.057596709549081276,0.057596709549081276,0.1099654407997269,-0.7025599709005781
2.076,400,0.7,2.9235325031094693e-32,1.4331132794978242e-10,1.4331132794978242e-10,0.18152482582340507,0.05666500433406778,0.05666500433406778,0.05666500433406778,0.12485982148933729,-0.7058741522385816
2.08,400,0.7,2.4511241584275587e-29,2.071869262074531e-10,2.071869262074531e-10,0.16469605234332785,0.05574349926247082,0.05574349926247082,0.05574349926247082,0.10895255308085702,-0.709176607328834
2.084,400,0.7,7.933766160818053e-30,2.9832009183019697e-10,2.9832009183019697e-10,0.16751606235303496,0.05483213518058389,0.05483213518058389,0.05483213518058389,0.11268392717245107,-0.7124671790429663
2.088,400,0.7,1.6571463711310748e-29,4.278103115780871e-10,4.278103115780871e-10,0.1656746765681561,0.05393085303958785,0.05393085303958785,0.05393085303958785,0.11174382352856825,-0.7157457094620745
2.092,400,0.7,2.1188893136483244e-29,6.110529162945984e-10,6.110529162945984e-10,0.1650601891352199,0.05303959388615058,0.05303959388615058,0.05303959388615058,0.11202059524906931,-0.7190120398947261
2.096,400,0.7,2.5134155357752394e-29,8.693115416628902e-10,8.693115416628902e-10,0.16463331274367135,0.05215829887242467,0.05215829887242467,0.05215829887242467,0.11247501387124667,-0.7222660108953377
2.1,400,0.7,1.310125168014095e-29,1.2318315612967857e-09,1.2318315612967857e-09,0.16626211254019083,0.05128690925227178,0.05128690925227178,0.05128690925227178,0.11497520328791905,-0.7255074622829318
2.104,400,0.7,1.0401086001477347e-29,1.7386679660621385e-09,1.7386679660621385e-09,0.16683910641476696,0.0504253663840969,0.0504253663840969,0.0504253663840969,0.11641374003067007,-0.7287362331602648
2.108,400,0.7,1.1297854797310338e-29,2.444452435957334e-09,2.444452435957334e-09,0.16663234980767783,0.049573611729185965,0.049573611729185965,0.049573611729185965,0.11705873807849186,-0.7319521619333282
